part_no,Part name,slno,section name,total electors,total part votes
77,"PanchayatUnionElementarySchool-Thirumalainamasamudram-636109,NewTiledBuildingFacingSouth",1,"1-Pethanaickanpalayam(TP),Ward14,ThirumalaisamudhiramPallarStreet 1",849,358
77,"PanchayatUnionElementarySchool-Thirumalainamasamudram-636109,NewTiledBuildingFacingSouth",2,"2-Pethanaickenpalayam(TP),Ward14,AmbethkarStreet 347",849,173
77,"PanchayatUnionElementarySchool-Thirumalainamasamudram-636109,NewTiledBuildingFacingSouth",3,"3-Pethanaickanpalayam(TP),Ward14,V.O.C.Nagar 519",849,318
78,"PanchayatUnionElementarySchool,Pethanaickenpalayam6thWard-636109,TerracedBuildingFacingWest",1,"1 2 2-Pethanaickanpalayam(TP),Ward13,ChinnamasamudhiramPanjamarSt.East 321 533 211",550,339
78,"PanchayatUnionElementarySchool,Pethanaickenpalayam6thWard-636109,TerracedBuildingFacingWest",2,"2-Pethanaickanpalayam(TP),Ward13,ChinnamasamudhiramPanjamarSt.East 321",550,211
79,"PanchayatUnionElementarySchool-Puthiragoundanpalayam-636119,TerracedBuildingFacingSouthWestwing",1,"1 2-Puthiragoundenpalayam(R.V)And(P),Ward2,BazaarStreet,ResidentialStreet",829,621
79,"PanchayatUnionElementarySchool-Puthiragoundanpalayam-636119,TerracedBuildingFacingSouthWestwing",2,603,829,208
80,"PanchayatUnionElementarySchool-Puthiragoundanpalayam-636119,TerracedBuildingFacingSouthEastwing",1,"1-Puthiragoundenpalayam(R.V)And(P),Ward4,Alangari,Kattukottai 1",437,435
80,"PanchayatUnionElementarySchool-Puthiragoundanpalayam-636119,TerracedBuildingFacingSouthEastwing",2,999-OverseasElector 413,437,2
81,"PanchayatUnionElementarySchool,Puthiragoundanpalayam-636119,TerracedBuildingFacingWestNorthWing",1,"1-Puthiragoundenpalayam(R.V)And(P),Ward3,Dheventhiranadu 1",769,769
82,"PanchayatUnionElementarySchool-VeeraGoundanur-636109,AsbestosBuildingFacingNorthWestWing",1,"1-Veeragoundanur(R.V)And(P),Ward22,VanniarStreet 1",761,761
83,"PanchayatUnionElementarySchool-VeeraGoundanur-636109,TerracedBuildingFacingsouthWestWing",1,"1-Veeragoundanur(R.V)And(P),Ward22,NadaarStreet 1",596,596
84,"PanchayatUnionMiddleSchool-Olappadi-636109,TiledBuildingFacingWestNorthwing",1,"1-Oddapatti(R.V)And(P),Ward2,3,4,5Oddapatti 1",571,571
85,"PanchayatUnionMiddleSchool-Olappadi636109,TerracedBuildingFacingSouth,Westwing",1,"1-Oddapatti(R.V)And(P),Ward1,2,3,4Oddapatti 1",627,627
86,"PanchayatUnionMiddleSchool-Olappadi636109,TiledBuildingFacingWestSouthWing",1,"1-Oddapatti(R.V)And(P),Ward1,2,3,4Oddapatti 1",639,639
87,"PanchayatUnionMiddleSchool-Olappadi636109,TerracedBuildingFacingSouth,Eastwing",1,"1-Olappadi(TP)And(P),Ward1,2,3,4Olappadi 1",634,344
87,"PanchayatUnionMiddleSchool-Olappadi636109,TerracedBuildingFacingSouth,Eastwing",2,"2-Olappadi(R.V)And(P),Ward2,3,4,5Olappadi 341",634,290
88,"PanchayatUnionElementarySchool-Thennampillayur-636109,TiledBuildingFacingWest",1,"1-Thennampillayur(R.V)And(P),Ward1,2KudiStreet,HarijanaColony 1",980,473
88,"PanchayatUnionElementarySchool-Thennampillayur-636109,TiledBuildingFacingWest",2,"2-Thennampillayur(R.V)And(P),Ward3,4BoyarStreet,Melakkadu,SouthKadu 464",980,507
89,"PanchayatUnionElementarySchool-Umayalpuram-636119,TerracedBuildingFacingSouthWestwing",1,"1-Umaiyalpuram(R.V)And(P),Ward1,2,Kudistreet 1",703,435
89,"PanchayatUnionElementarySchool-Umayalpuram-636119,TerracedBuildingFacingSouthWestwing",2,"2-Umaiyalpuram(R.V)And(P),Ward2,DhevendhirarStreet 427",703,142
89,"PanchayatUnionElementarySchool-Umayalpuram-636119,TerracedBuildingFacingSouthWestwing",3,"3-Umaiyalpuram(R.V)And(P),Ward1,Kattukottai 564",703,125
89,"PanchayatUnionElementarySchool-Umayalpuram-636119,TerracedBuildingFacingSouthWestwing",4,999-OverseasElector 672,703,1
90,"PanchayatUnionElementarySchool-Umayalpuram-636119,TerracedBuildingFacingSoutheastwing",1,"1-Umaiyalpuram(R.V)And(P),Ward1,ArunthathiyarStreet 1",830,193
90,"PanchayatUnionElementarySchool-Umayalpuram-636119,TerracedBuildingFacingSoutheastwing",2,"2-Umaiyalpuram(R.V)And(P),Ward1,2,3&4,AdhidhiravidarStreet 186",830,635
90,"PanchayatUnionElementarySchool-Umayalpuram-636119,TerracedBuildingFacingSoutheastwing",3,999-OverseasElector 802,830,2
91,"PanchayatUnionElementarySchool-Umayalpuram-636119,TiledBuildingFacingWestNorthwing",1,"1-Umaiyalpuram(R.V)And(P),Ward3,4,Kuditheru 1",1019,270
91,"PanchayatUnionElementarySchool-Umayalpuram-636119,TiledBuildingFacingWestNorthwing",2,"2-Umaiyalpuram(R.V)And(P),Ward3,4,Palayakottai 261",1019,89
91,"PanchayatUnionElementarySchool-Umayalpuram-636119,TiledBuildingFacingWestNorthwing",3,"3-Umaiyalpuram(R.V)And(P),Ward3,4,KarakkararMedu 347",1019,86
91,"PanchayatUnionElementarySchool-Umayalpuram-636119,TiledBuildingFacingWestNorthwing",4,"4-Umaiyalpuram(R.V)And(P),Ward3,4,Goundermedu 434",1019,121
91,"PanchayatUnionElementarySchool-Umayalpuram-636119,TiledBuildingFacingWestNorthwing",5,"5-Umaiyalpuram(R.V)And(P),Ward3,4,Pandarpadi 551",1019,219
91,"PanchayatUnionElementarySchool-Umayalpuram-636119,TiledBuildingFacingWestNorthwing",6,"6-Umaiyalpuram(R.V)And(P),Ward3,4,Paalakkadu 766",1019,199
91,"PanchayatUnionElementarySchool-Umayalpuram-636119,TiledBuildingFacingWestNorthwing",7,"7-Umaiyalpuram(R.V)And(P),Ward3,Sengadu 958",1019,35
92,"PanchayatUnionElementarySchool-Muthagoundanur-636119,TiledBuildingFacingSouth",1,"1-Muthagoundanur(R.V)And(P),Ward1,Kuditheru 1",911,443
92,"PanchayatUnionElementarySchool-Muthagoundanur-636119,TiledBuildingFacingSouth",2,"2-Muthagoundanur(R.V)And(P),Ward2,ArunthathiyarStreet 438",911,279
92,"PanchayatUnionElementarySchool-Muthagoundanur-636119,TiledBuildingFacingSouth",3,"3-Muthagoundanur(R.V)And(P),Ward3,Kattukottai 715",911,189
93,"PanchayatUnionElementarySchool-Thamayanur-636115,TiledBuildingFacingEast",1,"1-Thamaiyanur(R.V)And(P),Ward2,ThamaiyanurOor 1",543,543
94,"PanchayatUnionElementarySchool,Thamaiyanur-636115,TinSheetBuildingFacingEastNorthWing",1,"1-Thamaiyanur(R.V)And(P),Ward1,HarijanastreetColony 1",623,400
94,"PanchayatUnionElementarySchool,Thamaiyanur-636115,TinSheetBuildingFacingEastNorthWing",2,"2-Thamaiyanur(R.V)And(P),Ward3,Kattukottai 394",623,223
95,"PanchayatUnionElementarySchool-Vadugathampatty-636115,TerracedBuildingFacingWestSouthWing",1,"1-Vadukathampatti(R.V)And(P),Ward1,VadukathampattiOor 1",1045,326
95,"PanchayatUnionElementarySchool-Vadugathampatty-636115,TerracedBuildingFacingWestSouthWing",2,"2-Vadukathampatti(R.V)And(P),Ward2,HarijanaColony 323",1045,164
95,"PanchayatUnionElementarySchool-Vadugathampatty-636115,TerracedBuildingFacingWestSouthWing",3,"3-Vadukathampatti(R.V)And(P),Ward3,Kattukottaigal 478",1045,555
96,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthEastWing",1,"1-WestRajapalayam(R.V)And(P),Ward1,Sengottai 1",888,333
96,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthEastWing",2,"2-WestRajapalayam(R.V)And(P),Ward2,Thuvaragapuri 328",888,256
96,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthEastWing",3,"3-WestRajapalayam(R.V)And(P),Ward2,Ammampalayam 578",888,76
96,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthEastWing",4,"4-WestRajapalayam(R.V)And(P),Ward2,WestRajapalayam 650",888,223
97,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthWestWing",1,"1-WestRajapalayam(R.V)And(P),Ward3,Uthangarai 1",1060,290
97,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthWestWing",2,"2-WestRajapalayam(R.V)And(P),Ward3,Eachangadu 281",1060,188
97,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthWestWing",3,"3-WestRajapalayam(R.V)And(P),Ward3,Vannathikuttai 470",1060,197
97,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthWestWing",4,"4-WestRajapalayam(R.V)And(P),Ward3,Kuttakarai 658",1060,108
97,"NationalAidedPrimarySchool-WestRajapalayam-636115,TiledBuildingFacingNorthWestWing",5,"5-WestRajapalayam(R.V)And(P),Ward1,Konamaduvu 760",1060,277
98,"PanchayatUnionElementarySchool-NewColonyWestRajapalayam-636115,TerracedBuildingFacingsouth",1,"1-WestRajapalayam(R.V)And(P),Ward3,NewColony 1",625,465
98,"PanchayatUnionElementarySchool-NewColonyWestRajapalayam-636115,TerracedBuildingFacingsouth",2,"2-WestRajapalayam(R.V)And(P),Ward3,OldColony 457",625,160
99,"PanchayatUnionElementarySchool-A.Karadipatty-636119,TiledBuildingFacingNorth",1,"1-YethapurKaradipatti(R.V)And(P),Ward1,Kuditheru 1",985,452
99,"PanchayatUnionElementarySchool-A.Karadipatty-636119,TiledBuildingFacingNorth",2,"2-YethapurKaradipatti(R.V)And(P),Ward1,HarijanaStreet 441",985,154
99,"PanchayatUnionElementarySchool-A.Karadipatty-636119,TiledBuildingFacingNorth",3,"3-YethapurKaradipatti(R.V)And(P),Ward2,Melakkadu 595",985,85
99,"PanchayatUnionElementarySchool-A.Karadipatty-636119,TiledBuildingFacingNorth",4,"4-YethapurKaradipatti(R.V)And(P),Ward2,Perumapalayam 680",985,294
100,"GovernmentHighSchool-Ariyapalayam-636119,TerracedBuildingFacingNorthCentreportionRoomNo.25",1,"1-Ariyapalayam(R.V)And(P),Ward1,2AriyapalayamKuditheru 1",951,350
100,"GovernmentHighSchool-Ariyapalayam-636119,TerracedBuildingFacingNorthCentreportionRoomNo.25",2,"2-Ariyapalayam(R.V)And(P),Ward2,AdhidravidarColony 341",951,22
100,"GovernmentHighSchool-Ariyapalayam-636119,TerracedBuildingFacingNorthCentreportionRoomNo.25",3,"3-Ariyapalayam(R.V)And(P),Ward2,ChinnaAriyapalayam&Kattupaguthi 362",951,171
100,"GovernmentHighSchool-Ariyapalayam-636119,TerracedBuildingFacingNorthCentreportionRoomNo.25",4,"529 5 5-Ariyapalayam(R.V)And(P),Ward2,YerikaduPaguthigal 559 953 66",951,30
100,"GovernmentHighSchool-Ariyapalayam-636119,TerracedBuildingFacingNorthCentreportionRoomNo.25",5,"5-Ariyapalayam(R.V)And(P),Ward2,YerikaduPaguthigal 559",951,66
100,"GovernmentHighSchool-Ariyapalayam-636119,TerracedBuildingFacingNorthCentreportionRoomNo.25",6,"6-Ariyapalayam(R.V)And(P),Ward5,WestKottakottai 624",951,156
100,"GovernmentHighSchool-Ariyapalayam-636119,TerracedBuildingFacingNorthCentreportionRoomNo.25",7,"7-Ariyapalayam(R.V)And(P),Ward5,NorthKattukottai 778",951,149
100,"GovernmentHighSchool-Ariyapalayam-636119,TerracedBuildingFacingNorthCentreportionRoomNo.25",8,999-OverseasElector 918,951,7
101,"GovernmentHighSchool-Ariyapalayam-636119,BuildingFacingNorthWestwingRoomNo24",1,"1-Ariyapalayam(R.V)And(P),Ward1,AriyapalayamKuditheru 1",976,214
101,"GovernmentHighSchool-Ariyapalayam-636119,BuildingFacingNorthWestwingRoomNo24",2,"2-Ariyapalayam(R.V)And(P),Ward2,AdhithiravidarColony 213",976,176
101,"GovernmentHighSchool-Ariyapalayam-636119,BuildingFacingNorthWestwingRoomNo24",3,"3-Ariyapalayam(R.V)And(P),Ward2,ChinnaAariyapaloayamKattupaguthi 381",976,108
101,"GovernmentHighSchool-Ariyapalayam-636119,BuildingFacingNorthWestwingRoomNo24",4,"4-Ariyapalayam(R.V)And(P),Ward4,Southkattukottai. 485",976,282
101,"GovernmentHighSchool-Ariyapalayam-636119,BuildingFacingNorthWestwingRoomNo24",5,"5-Ariyapalayam(R.V)And(P),Ward4,XRoadKattupaguthi 762",976,73
101,"GovernmentHighSchool-Ariyapalayam-636119,BuildingFacingNorthWestwingRoomNo24",6,"6-Ariyapalayam(R.V)And(P),Ward2,YerikattuPaguthigal 833",976,83
101,"GovernmentHighSchool-Ariyapalayam-636119,BuildingFacingNorthWestwingRoomNo24",7,"7-Ariyapalayam(R.V)And(P),Ward2,WestKattukottai 914",976,27
101,"GovernmentHighSchool-Ariyapalayam-636119,BuildingFacingNorthWestwingRoomNo24",8,"8-Ariyapalayam(R.V)And(P),Ward5,NorthKattukottai 941",976,13
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",1,"1-Thalavaipatti(R.V)And(P),Ward1,MariammanKoilStreet 1",961,103
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",2,"2-Thalavaipatti(R.V)And(P),Ward1,WestStreet 102",961,21
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",3,"3-Thalavaipatti(R.V)And(P),Ward1,KuditheruNaduVeethi 122",961,21
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",4,"4-Thalavaipatti(R.V)And(P),Ward1,KudiSt,SouthSt 141",961,96
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",5,"5-Thalavaipatti(R.V)And(P),Ward1,VannarColony 235",961,46
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",6,"6-Thalavaipatti(R.V)And(P),Ward1,KuditheruNorthstreet 280",961,98
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",7,"7-Thalavaipatti(R.V)And(P),Ward1,AmbethkarColony 377",961,334
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",8,"8-Thalavaipatti(R.V)And(P),Ward1,ValluvarStreet 705",961,57
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",9,"9-Thalavaipatti(R.V)And(P),Ward1,SouthKattukottai 759",961,131
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",10,"10-Thalavaipatti(R.V)And(P),Ward1,NorthKattupaguthi 889",961,53
102,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthEastWing",11,999-OverseasElector 938,961,1
103,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthWestWing",1,"1-Thalavaipatti(R.V)And(P),Ward1,KuditheruNorthstreet 1",811,100
103,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthWestWing",2,"2-Thalavaipatti(R.V)And(P),Ward1,NorthKadu 98",811,68
103,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthWestWing",3,"3-Thalavaipatti(R.V)And(P),Ward1,AmbethkarColony 165",811,18
103,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthWestWing",4,"4-Thalavaipatti(R.V)And(P),Ward1,KuditheruSouthStreet 183",811,77
103,"PanchayatUnionMiddleSchool-Dhalavaipatty-636109,TerracedBuildingFacingNorthWestWing",5,"5-Thalavaipatti(R.V)And(P),Ward1,SouthKaduSundharapuram 260",811,548
104,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthEastwing",1,"1-Palaniyapuri(R.V)And(P),Ward1,NorthStreet 1",694,139
104,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthEastwing",2,"2-Palaniyapuri(R.V)And(P),Ward1,CenterStreet 137",694,57
104,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthEastwing",3,"3-Palaniyapuri(R.V)And(P),Ward1,SouthStreet 193",694,70
104,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthEastwing",4,"4-Palaniyapuri(R.V)And(P),Ward3,EastKattukottai 262",694,105
104,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthEastwing",5,"5-Palaniyapuri(R.V)And(P),Ward3,NehruNagar 367",694,164
104,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthEastwing",6,"6-Palaniyapuri(R.V)And(P),Ward3,Uthukkadu 529",694,61
104,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthEastwing",7,"7-Palaniyapuri(R.V)And(P),Ward3,SouthKattukottaigal 585",694,74
104,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthEastwing",8,999-OverseasElector 655,694,24
105,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthWestBuilding",1,"1-Palaniyapuri(R.V)And(P),Ward2,WestBoyarStreet 1",681,95
105,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthWestBuilding",2,"2-Palaniyapuri(R.V)And(P),Ward2,EastBoyarStreet 94",681,144
105,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthWestBuilding",3,"3-Palaniyapuri(R.V)And(P),Ward2,EastStreet 235",681,159
105,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthWestBuilding",4,"4-Palaniyapuri(R.V)And(P),Ward2,MariammanKoilStreet 389",681,84
105,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthWestBuilding",5,"5-Palaniyapuri(R.V)And(P),Ward2,NadarStreet 466",681,66
105,"PanchayatUnionMiddleSchool-Palaniyapuri-636108,TerracedBuildingFacingNorthWestBuilding",6,"6-Palaniyapuri(R.V)And(P),Ward2,SchoolStreet 531",681,133
106,"PanchayatUnionElementarySchool-Kalarampatty-636107,TerracedBuildingFacingWestNorthBuilding",1,"1-Kalarampatti(R.V)And(P),Ward1,Kuditheru 1",610,282
106,"PanchayatUnionElementarySchool-Kalarampatty-636107,TerracedBuildingFacingWestNorthBuilding",2,"2-Kalarampatti(R.V)And(P),Ward4,Annanagar&adjoiningareas 274",610,328
107,"PanchayatUnionElementarySchool-Kalarampatty-636107,TerracedBuildingFacingWestSouthBuilding",1,"1-Kalarampatti(R.V)And(P),Ward2,AdhithiravidarOldColony 1",873,241
107,"PanchayatUnionElementarySchool-Kalarampatty-636107,TerracedBuildingFacingWestSouthBuilding",2,"2-Kalarampatti(R.V)And(P),Ward3,AdhithiravidarWestNewColony 236",873,277
107,"PanchayatUnionElementarySchool-Kalarampatty-636107,TerracedBuildingFacingWestSouthBuilding",3,"3-Kalarampatti(R.V)And(P),Ward4,NorthKadu&Kattukottai 495",873,355
108,"PanchayatUnionElementarySchool-Gopalapuram-636107,TinsheetBuildingFacingNorthEastWing",1,"1-Gopalapuram(R.V)And(P),Ward1,GopalapuramOor 1",655,444
108,"PanchayatUnionElementarySchool-Gopalapuram-636107,TinsheetBuildingFacingNorthEastWing",2,"2-Gopalapuram(R.V)And(P),Ward2,Sathyanagar 441",655,211
109,"PanchayatUnionElementarySchool,Gopalapuram-636107,TinsheetBuildingFacingNorthWestWing",1,"1-Gopalapuram(R.V)And(P),Ward2,5,GopalapuramKattukottai 1",503,503
110,"PanchayatUnionElementarySchool-Gopalapuram-636107,TiledBuildingFacingNorthWestWing",1,"1-Rangappanaickenpalayam(R.V),Gopalapuram(P),Ward4,5,NorthPalayam 1",933,235
110,"PanchayatUnionElementarySchool-Gopalapuram-636107,TiledBuildingFacingNorthWestWing",2,"2-Rangappanaickenpalayam(R.V),Gopalapuram(P),Ward4,SouthPalayam 233",933,159
110,"PanchayatUnionElementarySchool-Gopalapuram-636107,TiledBuildingFacingNorthWestWing",3,"391 4-Rangappanaickenpalayam(R.V),Gopalapuram(P),Ward5,GopalapuramKattukottai",933,272
110,"PanchayatUnionElementarySchool-Gopalapuram-636107,TiledBuildingFacingNorthWestWing",4,655,933,267
111,"PanchayatUnionElementarySchool-Akkichettypalayam-636109,TerracedBuildingFacingNorth",1,"1-Akkichettipalayam(R.V)And(P),Ward1,EastStreet 1",757,183
111,"PanchayatUnionElementarySchool-Akkichettypalayam-636109,TerracedBuildingFacingNorth",2,"2-Akkichettipalayam(R.V)And(P),Ward2,WestStreet 173",757,153
111,"PanchayatUnionElementarySchool-Akkichettypalayam-636109,TerracedBuildingFacingNorth",3,"3-Akkichettipalayam(R.V)And(P),Ward3,Kattukottai 324",757,421
112,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestNorthWing",1,"1-Kalpaganur(R.V)And(P),Ward1,PudhurPrivuRoadNorth 1",679,101
112,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestNorthWing",2,"2-Kalpaganur(R.V)And(P),Ward1,MariammanKoilNorth 101",679,68
112,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestNorthWing",3,"3-Kalpaganur(R.V)And(P),Ward1,MariammanKoilStreet 171",679,102
112,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestNorthWing",4,"4-Kalpaganur(R.V)And(P),Ward2,NallamuthuStreet,MettuStreet 267",679,113
112,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestNorthWing",5,"5-Kalpaganur(R.V)And(P),Ward2,ThoppalaUdaiyarStreet 375",679,69
112,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestNorthWing",6,"6-Kalpaganur(R.V)And(P),Ward2,MariammanKoilStreet 443",679,33
112,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestNorthWing",7,"7-Kalpaganur(R.V)And(P),Ward2,ChinnamuthuStreet 473",679,111
112,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestNorthWing",8,"8-Kalpaganur(R.V)And(P),Ward2,KamarajNagar 576",679,82
113,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestMiddleWingRoomNo.12",1,"1-Kalpaganur(R.V)And(P),Ward2,ThiruvalluvarNagarNorth 1",775,387
113,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingWestMiddleWingRoomNo.12",2,"2-Kalpaganur(R.V)And(P),Ward2,ThiruvalluvarNagarSouth 382",775,388
114,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingNorthWestWingRoomNo.5",1,"1-Kalpaganur(R.V)And(P),Ward1,KuyavarStreet 1",881,142
114,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingNorthWestWingRoomNo.5",2,"2-Kalpaganur(R.V)And(P),Ward1,KanjamalaiPadayatchiStreet 143",881,37
114,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingNorthWestWingRoomNo.5",3,"3-Kalpaganur(R.V)And(P),Ward1,SeerangathaiStreet 178",881,26
114,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingNorthWestWingRoomNo.5",4,"4-Kalpaganur(R.V)And(P),Ward4,NarayanapadayatchiStreet 203",881,69
114,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingNorthWestWingRoomNo.5",5,"5-Kalpaganur(R.V)And(P),Ward4,MainRoad,ThalavaipattiPrivuRoad 270",881,46
114,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingNorthWestWingRoomNo.5",6,"6-Kalpaganur(R.V)And(P),Ward1,MangangaduVillage 315",881,158
114,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingNorthWestWingRoomNo.5",7,"7-Kalpaganur(R.V)And(P),Ward1,KalpaganurPudhurVillage 472",881,298
114,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedBuildingFacingNorthWestWingRoomNo.5",8,"8-Kalpaganur(R.V)And(P),Ward1,KalpaganurPudhurNorthKattukottai 758",881,105
115,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedSSABuildingFacingNorth,EastWingRoomNo.3",1,"1-Kalpaganur(R.V)And(P),Ward3,MorappangaduSouth 1",555,102
115,"GovernmentHigherSecondarySchool-Kalpaganur-636109,TerracedSSABuildingFacingNorth,EastWingRoomNo.3",2,"2-Kalpaganur(R.V)And(P),Ward3,MorappangaduVillage 102",555,136
